Anno solare,CLASSE,LAUREATI_FEMMINE
2001.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2001.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2001.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2001.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2001.0,Scienze dell'architettura e dell'ingegneria edile,7.0
2001.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2001.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2001.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2001.0,Specialistiche in architettura e ingegneria edile,0.0
2001.0,Specialistiche in architettura e ingegneria edile,0.0
2001.0,Specialistiche in architettura e ingegneria edile,2.0
2001.0,Ingegneria civile e ambientale,1.0
2001.0,Ingegneria civile e ambientale,0.0
2001.0,Ingegneria civile e ambientale,0.0
2001.0,Ingegneria civile e ambientale,0.0
2001.0,Ingegneria civile e ambientale,0.0
2001.0,Ingegneria civile e ambientale,0.0
2001.0,Ingegneria civile e ambientale,1.0
2001.0,Ingegneria civile e ambientale,0.0
2001.0,Ingegneria civile e ambientale,0.0
2001.0,Ingegneria civile e ambientale,14.0
2001.0,Ingegneria civile e ambientale,4.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,10.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,1.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,7.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria dell'informazione,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,1.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,27.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,1.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Ingegneria industriale,0.0
2001.0,Specialistiche in ingegneria biomedica,0.0
2001.0,Specialistiche in ingegneria civile,0.0
2001.0,Specialistiche in ingegneria dell'automazione,0.0
2001.0,Specialistiche in ingegneria delle telecomunicazioni,0.0
2001.0,Specialistiche in ingegneria elettronica,0.0
2001.0,Specialistiche in ingegneria gestionale,0.0
2001.0,Specialistiche in ingegneria informatica,0.0
2001.0,Specialistiche in ingegneria meccanica,0.0
2001.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,1.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,1.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,28.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,7.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,7.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,54.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,2.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,31.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2002.0,Specialistiche in architettura e ingegneria edile,0.0
2002.0,Specialistiche in architettura e ingegneria edile,51.0
2002.0,Specialistiche in architettura e ingegneria edile,6.0
2002.0,Specialistiche in architettura e ingegneria edile,8.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,11.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,1.0
2002.0,Ingegneria civile e ambientale,18.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,9.0
2002.0,Ingegneria civile e ambientale,3.0
2002.0,Ingegneria civile e ambientale,32.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,35.0
2002.0,Ingegneria civile e ambientale,0.0
2002.0,Ingegneria civile e ambientale,29.0
2002.0,Ingegneria dell'informazione,1.0
2002.0,Ingegneria dell'informazione,34.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,3.0
2002.0,Ingegneria dell'informazione,71.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,5.0
2002.0,Ingegneria dell'informazione,28.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,32.0
2002.0,Ingegneria dell'informazione,1.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,1.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,47.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,4.0
2002.0,Ingegneria dell'informazione,1.0
2002.0,Ingegneria dell'informazione,1.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria dell'informazione,0.0
2002.0,Ingegneria industriale,8.0
2002.0,Ingegneria industriale,14.0
2002.0,Ingegneria industriale,29.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,1.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,1.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,1.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,4.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,5.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,1.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,2.0
2002.0,Ingegneria industriale,86.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,5.0
2002.0,Ingegneria industriale,6.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,6.0
2002.0,Ingegneria industriale,1.0
2002.0,Ingegneria industriale,24.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,3.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,0.0
2002.0,Ingegneria industriale,1.0
2002.0,Ingegneria industriale,0.0
2002.0,Specialistiche in ingegneria biomedica,0.0
2002.0,Specialistiche in ingegneria chimica,0.0
2002.0,Specialistiche in ingegneria civile,0.0
2002.0,Specialistiche in ingegneria dell'automazione,0.0
2002.0,Specialistiche in ingegneria delle telecomunicazioni,3.0
2002.0,Specialistiche in ingegneria elettrica,0.0
2002.0,Specialistiche in ingegneria elettronica,0.0
2002.0,Specialistiche in ingegneria energetica e nucleare,0.0
2002.0,Specialistiche in ingegneria gestionale,16.0
2002.0,Specialistiche in ingegneria informatica,0.0
2002.0,Specialistiche in ingegneria informatica,0.0
2002.0,Specialistiche in ingegneria meccanica,0.0
2002.0,Specialistiche in ingegneria meccanica,0.0
2002.0,Specialistiche in ingegneria per l'ambiente e il territorio,1.0
2002.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,41.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,6.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,22.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,82.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,17.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,53.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,8.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,4.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,431.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,4.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,71.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,5.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2003.0,Specialistiche in architettura e ingegneria edile,12.0
2003.0,Specialistiche in architettura e ingegneria edile,0.0
2003.0,Specialistiche in architettura e ingegneria edile,0.0
2003.0,Specialistiche in architettura e ingegneria edile,221.0
2003.0,Specialistiche in architettura e ingegneria edile,2.0
2003.0,Specialistiche in architettura e ingegneria edile,46.0
2003.0,Ingegneria civile e ambientale,7.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,69.0
2003.0,Ingegneria civile e ambientale,4.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,3.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,2.0
2003.0,Ingegneria civile e ambientale,2.0
2003.0,Ingegneria civile e ambientale,7.0
2003.0,Ingegneria civile e ambientale,3.0
2003.0,Ingegneria civile e ambientale,10.0
2003.0,Ingegneria civile e ambientale,11.0
2003.0,Ingegneria civile e ambientale,15.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,107.0
2003.0,Ingegneria civile e ambientale,0.0
2003.0,Ingegneria civile e ambientale,45.0
2003.0,Ingegneria dell'informazione,1.0
2003.0,Ingegneria dell'informazione,42.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,4.0
2003.0,Ingegneria dell'informazione,135.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,4.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,13.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,7.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,90.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,7.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,32.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,204.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,2.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,1.0
2003.0,Ingegneria dell'informazione,0.0
2003.0,Ingegneria dell'informazione,3.0
2003.0,Ingegneria dell'informazione,1.0
2003.0,Ingegneria dell'informazione,2.0
2003.0,Ingegneria dell'informazione,11.0
2003.0,Ingegneria industriale,40.0
2003.0,Ingegneria industriale,33.0
2003.0,Ingegneria industriale,73.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,1.0
2003.0,Ingegneria industriale,18.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,9.0
2003.0,Ingegneria industriale,7.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,1.0
2003.0,Ingegneria industriale,2.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,4.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,4.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,3.0
2003.0,Ingegneria industriale,11.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,19.0
2003.0,Ingegneria industriale,147.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,11.0
2003.0,Ingegneria industriale,1.0
2003.0,Ingegneria industriale,23.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,2.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,51.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,1.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,2.0
2003.0,Ingegneria industriale,14.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,5.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,0.0
2003.0,Ingegneria industriale,3.0
2003.0,Ingegneria industriale,0.0
2003.0,Specialistiche in ingegneria aerospaziale e astronautica,0.0
2003.0,Specialistiche in ingegneria biomedica,0.0
2003.0,Specialistiche in ingegneria biomedica,0.0
2003.0,Specialistiche in ingegneria biomedica,0.0
2003.0,Specialistiche in ingegneria chimica,0.0
2003.0,Specialistiche in ingegneria civile,0.0
2003.0,Specialistiche in ingegneria civile,0.0
2003.0,Specialistiche in ingegneria civile,0.0
2003.0,Specialistiche in ingegneria dell'automazione,0.0
2003.0,Specialistiche in ingegneria dell'automazione,0.0
2003.0,Specialistiche in ingegneria delle telecomunicazioni,13.0
2003.0,Specialistiche in ingegneria delle telecomunicazioni,0.0
2003.0,Specialistiche in ingegneria elettrica,0.0
2003.0,Specialistiche in ingegneria elettronica,0.0
2003.0,Specialistiche in ingegneria elettronica,1.0
2003.0,Specialistiche in ingegneria elettronica,0.0
2003.0,Specialistiche in ingegneria elettronica,0.0
2003.0,Specialistiche in ingegneria energetica e nucleare,1.0
2003.0,Specialistiche in ingegneria energetica e nucleare,0.0
2003.0,Specialistiche in ingegneria energetica e nucleare,0.0
2003.0,Specialistiche in ingegneria gestionale,20.0
2003.0,Specialistiche in ingegneria gestionale,1.0
2003.0,Specialistiche in ingegneria gestionale,0.0
2003.0,Specialistiche in ingegneria informatica,0.0
2003.0,Specialistiche in ingegneria informatica,0.0
2003.0,Specialistiche in ingegneria informatica,0.0
2003.0,Specialistiche in ingegneria informatica,0.0
2003.0,Specialistiche in ingegneria informatica,0.0
2003.0,Specialistiche in ingegneria informatica,0.0
2003.0,Specialistiche in ingegneria meccanica,0.0
2003.0,Specialistiche in ingegneria meccanica,0.0
2003.0,Specialistiche in ingegneria meccanica,0.0
2003.0,Specialistiche in ingegneria meccanica,0.0
2003.0,Specialistiche in ingegneria meccanica,1.0
2003.0,Specialistiche in ingegneria meccanica,0.0
2003.0,Specialistiche in ingegneria meccanica,0.0
2003.0,Specialistiche in ingegneria meccanica,0.0
2003.0,Specialistiche in ingegneria navale,0.0
2003.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2003.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2003.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2003.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2003.0,Specialistiche in ingegneria per l'ambiente e il territorio,5.0
2003.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2003.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,0.0
2003.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2003.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2003.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,13.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,38.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,54.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,1.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,29.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,10.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,2.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,2.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,103.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,10.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,7.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,1.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,701.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,2.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,8.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,82.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,23.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,1.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,0.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,1.0
2004.0,Scienze dell'architettura e dell'ingegneria edile,6.0
2004.0,Specialistiche in architettura e ingegneria edile,37.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,28.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,301.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,2.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,72.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Specialistiche in architettura e ingegneria edile,0.0
2004.0,Ingegneria civile e ambientale,15.0
2004.0,Ingegneria civile e ambientale,0.0
2004.0,Ingegneria civile e ambientale,134.0
2004.0,Ingegneria civile e ambientale,0.0
2004.0,Ingegneria civile e ambientale,6.0
2004.0,Ingegneria civile e ambientale,4.0
2004.0,Ingegneria civile e ambientale,5.0
2004.0,Ingegneria civile e ambientale,8.0
2004.0,Ingegneria civile e ambientale,2.0
2004.0,Ingegneria civile e ambientale,9.0
2004.0,Ingegneria civile e ambientale,0.0
2004.0,Ingegneria civile e ambientale,1.0
2004.0,Ingegneria civile e ambientale,4.0
2004.0,Ingegneria civile e ambientale,9.0
2004.0,Ingegneria civile e ambientale,20.0
2004.0,Ingegneria civile e ambientale,14.0
2004.0,Ingegneria civile e ambientale,0.0
2004.0,Ingegneria civile e ambientale,0.0
2004.0,Ingegneria civile e ambientale,0.0
2004.0,Ingegneria civile e ambientale,2.0
2004.0,Ingegneria civile e ambientale,0.0
2004.0,Ingegneria civile e ambientale,0.0
2004.0,Ingegneria civile e ambientale,201.0
2004.0,Ingegneria civile e ambientale,2.0
2004.0,Ingegneria civile e ambientale,79.0
2004.0,Ingegneria dell'informazione,1.0
2004.0,Ingegneria dell'informazione,166.0
2004.0,Ingegneria dell'informazione,20.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,24.0
2004.0,Ingegneria dell'informazione,204.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,22.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,35.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,2.0
2004.0,Ingegneria dell'informazione,3.0
2004.0,Ingegneria dell'informazione,20.0
2004.0,Ingegneria dell'informazione,140.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,6.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,14.0
2004.0,Ingegneria dell'informazione,217.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,8.0
2004.0,Ingegneria dell'informazione,279.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,1.0
2004.0,Ingegneria dell'informazione,4.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,2.0
2004.0,Ingegneria dell'informazione,3.0
2004.0,Ingegneria dell'informazione,3.0
2004.0,Ingegneria dell'informazione,1.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,5.0
2004.0,Ingegneria dell'informazione,0.0
2004.0,Ingegneria dell'informazione,20.0
2004.0,Ingegneria dell'informazione,2.0
2004.0,Ingegneria dell'informazione,4.0
2004.0,Ingegneria industriale,68.0
2004.0,Ingegneria industriale,48.0
2004.0,Ingegneria industriale,115.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,6.0
2004.0,Ingegneria industriale,43.0
2004.0,Ingegneria industriale,1.0
2004.0,Ingegneria industriale,1.0
2004.0,Ingegneria industriale,8.0
2004.0,Ingegneria industriale,5.0
2004.0,Ingegneria industriale,1.0
2004.0,Ingegneria industriale,2.0
2004.0,Ingegneria industriale,2.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,1.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,2.0
2004.0,Ingegneria industriale,1.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,9.0
2004.0,Ingegneria industriale,18.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,2.0
2004.0,Ingegneria industriale,21.0
2004.0,Ingegneria industriale,376.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,0.0
2004.0,Ingegneria industriale,44.0
2004.0,Ingegneria industriale,6.0
